0,1,2
1322.0,155.0,6239.5
1323.0,154.0,6124.5
1323.0,155.0,6239.5
1324.0,154.0,6124.5
1324.0,155.0,6239.5
1324.0,156.0,6297.5
1324.0,157.0,6366.0
1324.0,158.0,6389.0
1325.0,154.0,6124.5
1325.0,155.0,6239.5
1325.0,156.0,6297.5
1326.0,154.0,6124.5
1326.0,155.0,6239.5
1327.0,154.0,6124.5
1327.0,155.0,6239.5
1328.0,154.0,6124.5
1328.0,155.0,6239.5
1329.0,154.0,6124.5
1330.0,154.0,6124.5
1330.0,155.0,6239.5
1331.0,154.0,6124.5
1331.0,155.0,6239.5
1332.0,154.0,6124.5
1332.0,155.0,6239.5
1333.0,154.0,6124.5
1333.0,155.0,6239.5
1334.0,155.0,6239.5
1335.0,155.0,6239.5
1336.0,155.0,6239.5
1337.0,156.0,6297.5
1337.0,157.0,6366.0
1337.0,158.0,6389.0
1338.0,156.0,6297.5
1338.0,157.0,6366.0
1338.0,158.0,6389.0
1338.0,159.0,6440.0
1338.0,160.0,6490.0
1338.0,161.0,6501.5
1338.0,162.0,6539.0
1339.0,156.0,6297.5
1340.0,156.0,6297.5
1340.0,157.0,6366.0
1340.0,158.0,6389.0
1341.0,156.0,6297.5
1341.0,157.0,6366.0
1341.0,158.0,6389.0
1342.0,156.0,6297.5
1342.0,157.0,6366.0
1342.0,158.0,6389.0
1342.0,159.0,6440.0
1342.0,160.0,6490.0
1342.0,161.0,6501.5
1342.0,162.0,6539.0
1343.0,156.0,6297.5
1344.0,156.0,6297.5
1345.0,156.0,6297.5
1346.0,156.0,6297.5
1347.0,156.0,6297.5
1348.0,156.0,6297.5
1348.0,157.0,6366.0
1349.0,156.0,6297.5
1350.0,156.0,6297.5
1351.0,156.0,6297.5
1352.0,156.0,6297.5
1352.0,157.0,6366.0
1352.0,158.0,6389.0
1353.0,156.0,6297.5
1353.0,157.0,6366.0
1353.0,158.0,6389.0
1354.0,157.0,6366.0
1355.0,157.0,6366.0
1355.0,158.0,6389.0
1355.0,159.0,6440.0
1356.0,157.0,6366.0
1357.0,157.0,6366.0
1357.0,158.0,6389.0
1358.0,157.0,6366.0
1359.0,157.0,6366.0
1360.0,157.0,6366.0
1360.0,158.0,6389.0
1361.0,157.0,6366.0
1361.0,158.0,6389.0
1362.0,157.0,6366.0
1363.0,157.0,6366.0
1363.0,158.0,6389.0
1364.0,158.0,6389.0
1364.0,159.0,6440.0
1364.0,160.0,6490.0
1364.0,161.0,6501.5
1365.0,158.0,6389.0
1366.0,158.0,6389.0
1366.0,159.0,6440.0
1366.0,160.0,6490.0
1366.0,161.0,6501.5
1367.0,158.0,6389.0
1368.0,158.0,6389.0
1369.0,158.0,6389.0
1370.0,158.0,6389.0
1371.0,158.0,6389.0
1372.0,158.0,6389.0
1373.0,159.0,6440.0
1373.0,160.0,6490.0
1373.0,161.0,6501.5
1374.0,159.0,6440.0
1374.0,160.0,6490.0
1374.0,161.0,6501.5
1375.0,159.0,6440.0
1375.0,160.0,6490.0
1375.0,161.0,6501.5
1376.0,159.0,6440.0
1377.0,159.0,6440.0
1377.0,160.0,6490.0
1377.0,161.0,6501.5
1377.0,162.0,6539.0
1377.0,163.0,6624.5
1378.0,159.0,6440.0
1378.0,160.0,6490.0
1378.0,161.0,6501.5
1378.0,162.0,6539.0
1378.0,163.0,6624.5
1378.0,164.0,6687.0
1378.0,165.0,6707.0
1378.0,166.0,6723.5
1378.0,167.0,6734.5
1378.0,168.0,6772.5
1378.0,169.0,6810.5
1378.0,170.0,6822.0
1379.0,159.0,6440.0
1379.0,160.0,6490.0
1380.0,159.0,6440.0
1381.0,159.0,6440.0
1381.0,160.0,6490.0
1381.0,161.0,6501.5
1381.0,162.0,6539.0
1381.0,163.0,6624.5
1381.0,164.0,6687.0
1381.0,165.0,6707.0
1381.0,166.0,6723.5
1381.0,167.0,6734.5
1381.0,168.0,6772.5
1381.0,169.0,6810.5
1381.0,170.0,6822.0
1381.0,171.0,6835.0
1381.0,172.0,6854.0
1382.0,159.0,6440.0
1383.0,159.0,6440.0
1383.0,160.0,6490.0
1383.0,161.0,6501.5
1383.0,162.0,6539.0
1384.0,159.0,6440.0
1384.0,160.0,6490.0
1384.0,161.0,6501.5
1385.0,159.0,6440.0
1385.0,160.0,6490.0
1385.0,161.0,6501.5
1386.0,160.0,6490.0
1387.0,160.0,6490.0
1388.0,160.0,6490.0
1389.0,160.0,6490.0
1389.0,161.0,6501.5
1390.0,160.0,6490.0
1390.0,161.0,6501.5
1391.0,161.0,6501.5
1392.0,161.0,6501.5
1393.0,161.0,6501.5
1394.0,161.0,6501.5
1395.0,161.0,6501.5
1395.0,162.0,6539.0
1395.0,163.0,6624.5
1395.0,164.0,6687.0
1395.0,165.0,6707.0
1395.0,166.0,6723.5
1395.0,167.0,6734.5
1395.0,168.0,6772.5
1395.0,169.0,6810.5
1395.0,170.0,6822.0
1395.0,171.0,6835.0
1395.0,172.0,6854.0
1396.0,162.0,6539.0
1396.0,163.0,6624.5
1396.0,164.0,6687.0
1397.0,162.0,6539.0
1398.0,162.0,6539.0
1399.0,162.0,6539.0
1400.0,162.0,6539.0
1401.0,162.0,6539.0
1402.0,162.0,6539.0
1403.0,162.0,6539.0
1404.0,162.0,6539.0
1405.0,162.0,6539.0
1406.0,162.0,6539.0
1407.0,163.0,6624.5
1407.0,164.0,6687.0
1407.0,165.0,6707.0
1407.0,166.0,6723.5
1407.0,167.0,6734.5
1407.0,168.0,6772.5
1408.0,163.0,6624.5
1408.0,164.0,6687.0
1409.0,163.0,6624.5
1409.0,164.0,6687.0
1409.0,165.0,6707.0
1409.0,166.0,6723.5
1409.0,167.0,6734.5
1410.0,163.0,6624.5
1411.0,163.0,6624.5
1412.0,163.0,6624.5
1413.0,163.0,6624.5
1414.0,163.0,6624.5
1415.0,163.0,6624.5
1416.0,163.0,6624.5
1417.0,163.0,6624.5
1418.0,163.0,6624.5
1419.0,163.0,6624.5
1419.0,164.0,6687.0
1420.0,163.0,6624.5
1420.0,164.0,6687.0
1420.0,165.0,6707.0
1421.0,163.0,6624.5
1422.0,163.0,6624.5
1423.0,163.0,6624.5
1423.0,164.0,6687.0
1423.0,165.0,6707.0
1423.0,166.0,6723.5
1424.0,163.0,6624.5
1424.0,164.0,6687.0
1424.0,165.0,6707.0
1424.0,166.0,6723.5
1424.0,167.0,6734.5
1424.0,168.0,6772.5
1424.0,169.0,6810.5
1424.0,170.0,6822.0
1424.0,171.0,6835.0
1424.0,172.0,6854.0
1425.0,163.0,6624.5
1425.0,164.0,6687.0
1426.0,164.0,6687.0
1427.0,164.0,6687.0
1428.0,164.0,6687.0
1428.0,165.0,6707.0
1428.0,166.0,6723.5
1428.0,167.0,6734.5
1429.0,164.0,6687.0
1429.0,165.0,6707.0
1429.0,166.0,6723.5
1429.0,167.0,6734.5
1430.0,164.0,6687.0
1430.0,165.0,6707.0
1431.0,164.0,6687.0
1431.0,165.0,6707.0
1431.0,166.0,6723.5
1431.0,167.0,6734.5
1432.0,164.0,6687.0
1433.0,165.0,6707.0
1433.0,166.0,6723.5
1433.0,167.0,6734.5
1434.0,165.0,6707.0
1434.0,166.0,6723.5
1434.0,167.0,6734.5
1435.0,165.0,6707.0
1435.0,166.0,6723.5
1435.0,167.0,6734.5
1435.0,168.0,6772.5
1436.0,165.0,6707.0
1436.0,166.0,6723.5
1437.0,166.0,6723.5
1437.0,167.0,6734.5
1437.0,168.0,6772.5
1437.0,169.0,6810.5
1437.0,170.0,6822.0
1437.0,171.0,6835.0
1437.0,172.0,6854.0
1438.0,166.0,6723.5
1439.0,166.0,6723.5
1439.0,167.0,6734.5
1440.0,166.0,6723.5
1440.0,167.0,6734.5
1441.0,166.0,6723.5
1441.0,167.0,6734.5
1442.0,166.0,6723.5
1442.0,167.0,6734.5
1443.0,166.0,6723.5
1444.0,166.0,6723.5
1444.0,167.0,6734.5
1445.0,167.0,6734.5
1446.0,167.0,6734.5
1447.0,167.0,6734.5
1448.0,167.0,6734.5
1449.0,167.0,6734.5
1450.0,167.0,6734.5
1451.0,168.0,6772.5
1451.0,169.0,6810.5
1451.0,170.0,6822.0
1451.0,171.0,6835.0
1451.0,172.0,6854.0
1452.0,168.0,6772.5
1452.0,169.0,6810.5
1453.0,168.0,6772.5
1453.0,169.0,6810.5
1454.0,168.0,6772.5
1454.0,169.0,6810.5
1454.0,170.0,6822.0
1454.0,171.0,6835.0
1454.0,172.0,6854.0
1455.0,168.0,6772.5
1455.0,169.0,6810.5
1455.0,170.0,6822.0
1455.0,171.0,6835.0
1455.0,172.0,6854.0
1455.0,173.0,7041.0
1455.0,174.0,7230.0
1455.0,175.0,7249.5
1455.0,176.0,7261.5
1455.0,177.0,7276.0
1455.0,178.0,7290.5
1455.0,179.0,7320.0
1455.0,180.0,7353.0
1455.0,181.0,7368.5
1455.0,182.0,7379.5
1455.0,183.0,7390.5
1455.0,184.0,7405.0
1456.0,168.0,6772.5
1457.0,168.0,6772.5
1458.0,168.0,6772.5
1458.0,169.0,6810.5
1458.0,170.0,6822.0
1458.0,171.0,6835.0
1458.0,172.0,6854.0
1459.0,168.0,6772.5
1460.0,168.0,6772.5
1461.0,168.0,6772.5
1461.0,169.0,6810.5
1462.0,169.0,6810.5
1463.0,169.0,6810.5
1464.0,169.0,6810.5
1465.0,169.0,6810.5
1466.0,169.0,6810.5
1466.0,170.0,6822.0
1467.0,170.0,6822.0
1467.0,171.0,6835.0
1468.0,170.0,6822.0
1469.0,170.0,6822.0
1470.0,170.0,6822.0
1470.0,171.0,6835.0
1471.0,170.0,6822.0
1471.0,171.0,6835.0
1471.0,172.0,6854.0
1472.0,171.0,6835.0
1473.0,171.0,6835.0
1474.0,171.0,6835.0
1474.0,172.0,6854.0
1475.0,171.0,6835.0
1475.0,172.0,6854.0
1476.0,171.0,6835.0
1477.0,171.0,6835.0
1478.0,171.0,6835.0
1479.0,171.0,6835.0
1480.0,171.0,6835.0
1480.0,172.0,6854.0
1481.0,172.0,6854.0
1482.0,172.0,6854.0
1483.0,172.0,6854.0
1484.0,172.0,6854.0
1485.0,172.0,6854.0
1486.0,172.0,6854.0
1487.0,172.0,6854.0
1488.0,172.0,6854.0
1489.0,172.0,6854.0
1490.0,173.0,7041.0
1490.0,174.0,7230.0
1490.0,175.0,7249.5
1490.0,176.0,7261.5
1490.0,177.0,7276.0
1490.0,178.0,7290.5
1491.0,173.0,7041.0
1491.0,174.0,7230.0
1491.0,175.0,7249.5
1492.0,173.0,7041.0
1492.0,174.0,7230.0
1492.0,175.0,7249.5
1492.0,176.0,7261.5
1492.0,177.0,7276.0
1492.0,178.0,7290.5
1492.0,179.0,7320.0
1492.0,180.0,7353.0
1492.0,181.0,7368.5
1492.0,182.0,7379.5
1493.0,173.0,7041.0
1493.0,174.0,7230.0
1493.0,175.0,7249.5
1493.0,176.0,7261.5
1493.0,177.0,7276.0
1493.0,178.0,7290.5
1493.0,179.0,7320.0
1493.0,180.0,7353.0
1493.0,181.0,7368.5
1493.0,182.0,7379.5
1493.0,183.0,7390.5
1493.0,184.0,7405.0
1494.0,173.0,7041.0
1495.0,173.0,7041.0
1495.0,174.0,7230.0
1496.0,173.0,7041.0
1496.0,174.0,7230.0
1496.0,175.0,7249.5
1496.0,176.0,7261.5
1496.0,177.0,7276.0
1496.0,178.0,7290.5
1497.0,173.0,7041.0
1497.0,174.0,7230.0
1498.0,173.0,7041.0
1498.0,174.0,7230.0
1498.0,175.0,7249.5
1498.0,176.0,7261.5
1498.0,177.0,7276.0
1499.0,173.0,7041.0
1500.0,173.0,7041.0
1500.0,174.0,7230.0
1500.0,175.0,7249.5
1500.0,176.0,7261.5
1500.0,177.0,7276.0
1500.0,178.0,7290.5
1500.0,179.0,7320.0
1500.0,180.0,7353.0
1500.0,181.0,7368.5
1500.0,182.0,7379.5
1500.0,183.0,7390.5
1500.0,184.0,7405.0
1501.0,173.0,7041.0
1502.0,173.0,7041.0
1503.0,173.0,7041.0
1504.0,173.0,7041.0
1505.0,173.0,7041.0
1506.0,174.0,7230.0
1506.0,175.0,7249.5
1507.0,174.0,7230.0
1507.0,175.0,7249.5
1508.0,174.0,7230.0
1509.0,174.0,7230.0
1509.0,175.0,7249.5
1510.0,174.0,7230.0
1511.0,174.0,7230.0
1512.0,174.0,7230.0
1513.0,174.0,7230.0
1513.0,175.0,7249.5
1514.0,174.0,7230.0
1514.0,175.0,7249.5
1515.0,174.0,7230.0
1516.0,174.0,7230.0
1516.0,175.0,7249.5
1516.0,176.0,7261.5
1516.0,177.0,7276.0
1516.0,178.0,7290.5
1517.0,175.0,7249.5
1517.0,176.0,7261.5
1517.0,177.0,7276.0
1518.0,175.0,7249.5
1518.0,176.0,7261.5
1519.0,175.0,7249.5
1519.0,176.0,7261.5
1520.0,175.0,7249.5
1520.0,176.0,7261.5
1521.0,175.0,7249.5
1521.0,176.0,7261.5
1521.0,177.0,7276.0
1521.0,178.0,7290.5
1521.0,179.0,7320.0
1521.0,180.0,7353.0
1521.0,181.0,7368.5
1521.0,182.0,7379.5
1521.0,183.0,7390.5
1521.0,184.0,7405.0
1522.0,175.0,7249.5
1522.0,176.0,7261.5
1523.0,175.0,7249.5
1524.0,175.0,7249.5
1525.0,175.0,7249.5
1525.0,176.0,7261.5
1526.0,176.0,7261.5
1526.0,177.0,7276.0
1527.0,176.0,7261.5
1528.0,176.0,7261.5
1529.0,176.0,7261.5
1530.0,176.0,7261.5
1530.0,177.0,7276.0
1531.0,176.0,7261.5
1532.0,177.0,7276.0
1533.0,177.0,7276.0
1534.0,177.0,7276.0
1534.0,178.0,7290.5
1535.0,177.0,7276.0
1535.0,178.0,7290.5
1536.0,177.0,7276.0
1536.0,178.0,7290.5
1537.0,177.0,7276.0
1537.0,178.0,7290.5
1538.0,177.0,7276.0
1538.0,178.0,7290.5
1539.0,178.0,7290.5
1540.0,178.0,7290.5
1541.0,178.0,7290.5
1542.0,178.0,7290.5
1543.0,179.0,7320.0
1543.0,180.0,7353.0
1543.0,181.0,7368.5
1543.0,182.0,7379.5
1543.0,183.0,7390.5
1543.0,184.0,7405.0
1544.0,179.0,7320.0
1544.0,180.0,7353.0
1545.0,179.0,7320.0
1546.0,179.0,7320.0
1547.0,179.0,7320.0
1547.0,180.0,7353.0
1548.0,180.0,7353.0
1549.0,180.0,7353.0
1549.0,181.0,7368.5
1549.0,182.0,7379.5
1549.0,183.0,7390.5
1549.0,184.0,7405.0
1550.0,180.0,7353.0
1551.0,180.0,7353.0
1551.0,181.0,7368.5
1551.0,182.0,7379.5
1552.0,180.0,7353.0
1552.0,181.0,7368.5
1553.0,180.0,7353.0
1553.0,181.0,7368.5
1553.0,182.0,7379.5
1553.0,183.0,7390.5
1553.0,184.0,7405.0
1554.0,180.0,7353.0
1554.0,181.0,7368.5
1554.0,182.0,7379.5
1554.0,183.0,7390.5
1555.0,180.0,7353.0
1556.0,180.0,7353.0
1557.0,180.0,7353.0
1558.0,180.0,7353.0
1558.0,181.0,7368.5
1558.0,182.0,7379.5
1558.0,183.0,7390.5
1559.0,181.0,7368.5
1559.0,182.0,7379.5
1559.0,183.0,7390.5
1559.0,184.0,7405.0
1560.0,181.0,7368.5
1560.0,182.0,7379.5
1561.0,181.0,7368.5
1561.0,182.0,7379.5
1562.0,181.0,7368.5
1562.0,182.0,7379.5
1562.0,183.0,7390.5
1562.0,184.0,7405.0
1563.0,181.0,7368.5
1563.0,182.0,7379.5
1563.0,183.0,7390.5
1563.0,184.0,7405.0
1564.0,181.0,7368.5
1564.0,182.0,7379.5
1564.0,183.0,7390.5
1564.0,184.0,7405.0
1565.0,182.0,7379.5
1565.0,183.0,7390.5
1565.0,184.0,7405.0
1566.0,182.0,7379.5
1567.0,182.0,7379.5
1568.0,182.0,7379.5
1568.0,183.0,7390.5
1568.0,184.0,7405.0
1569.0,182.0,7379.5
1569.0,183.0,7390.5
1570.0,183.0,7390.5
1571.0,183.0,7390.5
1572.0,183.0,7390.5
1572.0,184.0,7405.0
1573.0,183.0,7390.5
1573.0,184.0,7405.0
1574.0,183.0,7390.5
1575.0,184.0,7405.0
1576.0,184.0,7405.0
1577.0,184.0,7405.0
1578.0,184.0,7405.0
1579.0,184.0,7405.0
1580.0,184.0,7405.0
1581.0,184.0,7405.0
1582.0,184.0,7405.0
1583.0,184.0,7405.0
1584.0,184.0,7405.0
1585.0,185.0,7678.5
1585.0,186.0,7956.0
1586.0,185.0,7678.5
1586.0,186.0,7956.0
1587.0,185.0,7678.5
1587.0,186.0,7956.0
1587.0,187.0,7975.0
1587.0,188.0,7989.0
1588.0,185.0,7678.5
1588.0,186.0,7956.0
1588.0,187.0,7975.0
1588.0,188.0,7989.0
1589.0,185.0,7678.5
1589.0,186.0,7956.0
1589.0,187.0,7975.0
1589.0,188.0,7989.0
1589.0,189.0,8041.5
1589.0,190.0,8098.0
1590.0,185.0,7678.5
1590.0,186.0,7956.0
1590.0,187.0,7975.0
1590.0,188.0,7989.0
1590.0,189.0,8041.5
1590.0,190.0,8098.0
1591.0,185.0,7678.5
1592.0,185.0,7678.5
1592.0,186.0,7956.0
1592.0,187.0,7975.0
1592.0,188.0,7989.0
1593.0,185.0,7678.5
1593.0,186.0,7956.0
1593.0,187.0,7975.0
1593.0,188.0,7989.0
1594.0,185.0,7678.5
1594.0,186.0,7956.0
1594.0,187.0,7975.0
1595.0,185.0,7678.5
1595.0,186.0,7956.0
1595.0,187.0,7975.0
1595.0,188.0,7989.0
1595.0,189.0,8041.5
1595.0,190.0,8098.0
1596.0,185.0,7678.5
1596.0,186.0,7956.0
1596.0,187.0,7975.0
1596.0,188.0,7989.0
1597.0,185.0,7678.5
1598.0,185.0,7678.5
1599.0,185.0,7678.5
1599.0,186.0,7956.0
1600.0,185.0,7678.5
1601.0,185.0,7678.5
1602.0,185.0,7678.5
1602.0,186.0,7956.0
1602.0,187.0,7975.0
1602.0,188.0,7989.0
1602.0,189.0,8041.5
1603.0,185.0,7678.5
1604.0,185.0,7678.5
1605.0,185.0,7678.5
1605.0,186.0,7956.0
1605.0,187.0,7975.0
1606.0,185.0,7678.5
1606.0,186.0,7956.0
1607.0,186.0,7956.0
1608.0,186.0,7956.0
1608.0,187.0,7975.0
1608.0,188.0,7989.0
1609.0,186.0,7956.0
1609.0,187.0,7975.0
1609.0,188.0,7989.0
1610.0,186.0,7956.0
1610.0,187.0,7975.0
1610.0,188.0,7989.0
1611.0,186.0,7956.0
1611.0,187.0,7975.0
1611.0,188.0,7989.0
1612.0,186.0,7956.0
1613.0,186.0,7956.0
1614.0,186.0,7956.0
1614.0,187.0,7975.0
1614.0,188.0,7989.0
1615.0,186.0,7956.0
1615.0,187.0,7975.0
1616.0,187.0,7975.0
1617.0,187.0,7975.0
1617.0,188.0,7989.0
1618.0,187.0,7975.0
1619.0,187.0,7975.0
1620.0,188.0,7989.0
1621.0,188.0,7989.0
1622.0,188.0,7989.0
1623.0,188.0,7989.0
1624.0,188.0,7989.0
1625.0,189.0,8041.5
1625.0,190.0,8098.0
1626.0,189.0,8041.5
1627.0,189.0,8041.5
1627.0,190.0,8098.0
1628.0,189.0,8041.5
1629.0,189.0,8041.5
1629.0,190.0,8098.0
1630.0,189.0,8041.5
1630.0,190.0,8098.0
1631.0,189.0,8041.5
1631.0,190.0,8098.0
1632.0,189.0,8041.5
1633.0,189.0,8041.5
1633.0,190.0,8098.0
1634.0,189.0,8041.5
1634.0,190.0,8098.0
1635.0,189.0,8041.5
1635.0,190.0,8098.0
1635.0,191.0,8390.5
1635.0,192.0,8676.5
1635.0,193.0,8692.0
1635.0,194.0,8708.5
1635.0,195.0,8720.5
1635.0,196.0,8731.5
1635.0,197.0,8743.0
1635.0,198.0,8755.5
1635.0,199.0,8767.5
1635.0,200.0,8789.5
1635.0,201.0,8816.5
1635.0,202.0,8832.5
1635.0,203.0,8847.0
1636.0,189.0,8041.5
1636.0,190.0,8098.0
1637.0,189.0,8041.5
1637.0,190.0,8098.0
1638.0,189.0,8041.5
1639.0,189.0,8041.5
1640.0,189.0,8041.5
1641.0,189.0,8041.5
1642.0,189.0,8041.5
1642.0,190.0,8098.0
1643.0,189.0,8041.5
1644.0,190.0,8098.0
1645.0,190.0,8098.0
1646.0,190.0,8098.0
1647.0,190.0,8098.0
1648.0,190.0,8098.0
1649.0,190.0,8098.0
1650.0,190.0,8098.0
1651.0,190.0,8098.0
1652.0,190.0,8098.0
1653.0,190.0,8098.0
1654.0,190.0,8098.0
1655.0,191.0,8390.5
1655.0,192.0,8676.5
1655.0,193.0,8692.0
1655.0,194.0,8708.5
1655.0,195.0,8720.5
1655.0,196.0,8731.5
1655.0,197.0,8743.0
1656.0,191.0,8390.5
1657.0,191.0,8390.5
1657.0,192.0,8676.5
1657.0,193.0,8692.0
1657.0,194.0,8708.5
1657.0,195.0,8720.5
1658.0,191.0,8390.5
1659.0,191.0,8390.5
1659.0,192.0,8676.5
1659.0,193.0,8692.0
1659.0,194.0,8708.5
1659.0,195.0,8720.5
1659.0,196.0,8731.5
1659.0,197.0,8743.0
1659.0,198.0,8755.5
1659.0,199.0,8767.5
1659.0,200.0,8789.5
1659.0,201.0,8816.5
1659.0,202.0,8832.5
1659.0,203.0,8847.0
1660.0,191.0,8390.5
1660.0,192.0,8676.5
1660.0,193.0,8692.0
1660.0,194.0,8708.5
1660.0,195.0,8720.5
1660.0,196.0,8731.5
1660.0,197.0,8743.0
1660.0,198.0,8755.5
1660.0,199.0,8767.5
1661.0,191.0,8390.5
1661.0,192.0,8676.5
1662.0,191.0,8390.5
1662.0,192.0,8676.5
1662.0,193.0,8692.0
1663.0,191.0,8390.5
1663.0,192.0,8676.5
1664.0,191.0,8390.5
1664.0,192.0,8676.5
1665.0,191.0,8390.5
1666.0,191.0,8390.5
1666.0,192.0,8676.5
1667.0,191.0,8390.5
1667.0,192.0,8676.5
1668.0,191.0,8390.5
1668.0,192.0,8676.5
1669.0,191.0,8390.5
1669.0,192.0,8676.5
1670.0,191.0,8390.5
1670.0,192.0,8676.5
1670.0,193.0,8692.0
1671.0,191.0,8390.5
1672.0,191.0,8390.5
1672.0,192.0,8676.5
1672.0,193.0,8692.0
1672.0,194.0,8708.5
1672.0,195.0,8720.5
1672.0,196.0,8731.5
1673.0,192.0,8676.5
1674.0,192.0,8676.5
1675.0,192.0,8676.5
1676.0,192.0,8676.5
1676.0,193.0,8692.0
1677.0,192.0,8676.5
1678.0,192.0,8676.5
1679.0,192.0,8676.5
1679.0,193.0,8692.0
1680.0,193.0,8692.0
1681.0,193.0,8692.0
1681.0,194.0,8708.5
1681.0,195.0,8720.5
1682.0,193.0,8692.0
1683.0,193.0,8692.0
1683.0,194.0,8708.5
1683.0,195.0,8720.5
1684.0,193.0,8692.0
1685.0,193.0,8692.0
1685.0,194.0,8708.5
1685.0,195.0,8720.5
1686.0,194.0,8708.5
1686.0,195.0,8720.5
1686.0,196.0,8731.5
1687.0,194.0,8708.5
1688.0,194.0,8708.5
1689.0,194.0,8708.5
1689.0,195.0,8720.5
1690.0,195.0,8720.5
1691.0,195.0,8720.5
1691.0,196.0,8731.5
1691.0,197.0,8743.0
1691.0,198.0,8755.5
1692.0,195.0,8720.5
1693.0,195.0,8720.5
1693.0,196.0,8731.5
1693.0,197.0,8743.0
1693.0,198.0,8755.5
1693.0,199.0,8767.5
1694.0,195.0,8720.5
1694.0,196.0,8731.5
1694.0,197.0,8743.0
1694.0,198.0,8755.5
1694.0,199.0,8767.5
1695.0,195.0,8720.5
1695.0,196.0,8731.5
1695.0,197.0,8743.0
1696.0,195.0,8720.5
1696.0,196.0,8731.5
1696.0,197.0,8743.0
1696.0,198.0,8755.5
1697.0,196.0,8731.5
1698.0,196.0,8731.5
1699.0,196.0,8731.5
1699.0,197.0,8743.0
1699.0,198.0,8755.5
1699.0,199.0,8767.5
1699.0,200.0,8789.5
1699.0,201.0,8816.5
1700.0,196.0,8731.5
1701.0,196.0,8731.5
1702.0,197.0,8743.0
1703.0,197.0,8743.0
1703.0,198.0,8755.5
1703.0,199.0,8767.5
1704.0,197.0,8743.0
1705.0,197.0,8743.0
1706.0,197.0,8743.0
1707.0,197.0,8743.0
1707.0,198.0,8755.5
1708.0,197.0,8743.0
1708.0,198.0,8755.5
1709.0,197.0,8743.0
1710.0,197.0,8743.0
1711.0,198.0,8755.5
1712.0,198.0,8755.5
1713.0,198.0,8755.5
1713.0,199.0,8767.5
1714.0,198.0,8755.5
1714.0,199.0,8767.5
1715.0,198.0,8755.5
1716.0,198.0,8755.5
1717.0,198.0,8755.5
1717.0,199.0,8767.5
1718.0,198.0,8755.5
1718.0,199.0,8767.5
1719.0,198.0,8755.5
1720.0,198.0,8755.5
1720.0,199.0,8767.5
1721.0,198.0,8755.5
1721.0,199.0,8767.5
1722.0,198.0,8755.5
1723.0,198.0,8755.5
1723.0,199.0,8767.5
1723.0,200.0,8789.5
1723.0,201.0,8816.5
1723.0,202.0,8832.5
1724.0,199.0,8767.5
1725.0,199.0,8767.5
1726.0,199.0,8767.5
1727.0,200.0,8789.5
1727.0,201.0,8816.5
1727.0,202.0,8832.5
1728.0,200.0,8789.5
1729.0,200.0,8789.5
1730.0,200.0,8789.5
1730.0,201.0,8816.5
1731.0,200.0,8789.5
1731.0,201.0,8816.5
1731.0,202.0,8832.5
1731.0,203.0,8847.0
1732.0,200.0,8789.5
1732.0,201.0,8816.5
1732.0,202.0,8832.5
1732.0,203.0,8847.0
1733.0,200.0,8789.5
1734.0,200.0,8789.5
1735.0,200.0,8789.5
1736.0,201.0,8816.5
1737.0,201.0,8816.5
1737.0,202.0,8832.5
1737.0,203.0,8847.0
1738.0,201.0,8816.5
1738.0,202.0,8832.5
1739.0,201.0,8816.5
1740.0,201.0,8816.5
1740.0,202.0,8832.5
1741.0,201.0,8816.5
1742.0,202.0,8832.5
1742.0,203.0,8847.0
1743.0,202.0,8832.5
1743.0,203.0,8847.0
1744.0,202.0,8832.5
1745.0,202.0,8832.5
1746.0,202.0,8832.5
1747.0,202.0,8832.5
1747.0,203.0,8847.0
1748.0,202.0,8832.5
1748.0,203.0,8847.0
1749.0,203.0,8847.0
1750.0,203.0,8847.0
1751.0,203.0,8847.0
1752.0,203.0,8847.0
1753.0,203.0,8847.0
1754.0,203.0,8847.0
1755.0,203.0,8847.0
1756.0,203.0,8847.0
1757.0,203.0,8847.0
1758.0,203.0,8847.0
1759.0,203.0,8847.0
1760.0,204.0,9266.0
1760.0,205.0,9683.5
1761.0,204.0,9266.0
1761.0,205.0,9683.5
1761.0,206.0,9696.5
1761.0,207.0,9711.5
1761.0,208.0,9726.5
1762.0,204.0,9266.0
1762.0,205.0,9683.5
1762.0,206.0,9696.5
1762.0,207.0,9711.5
1762.0,208.0,9726.5
1762.0,209.0,9775.5
1762.0,210.0,9825.0
1762.0,211.0,9837.0
1763.0,204.0,9266.0
1763.0,205.0,9683.5
1763.0,206.0,9696.5
1763.0,207.0,9711.5
1763.0,208.0,9726.5
1763.0,209.0,9775.5
1763.0,210.0,9825.0
1764.0,204.0,9266.0
1764.0,205.0,9683.5
1764.0,206.0,9696.5
1764.0,207.0,9711.5
1764.0,208.0,9726.5
1765.0,204.0,9266.0
1765.0,205.0,9683.5
1765.0,206.0,9696.5
1765.0,207.0,9711.5
1765.0,208.0,9726.5
1765.0,209.0,9775.5
1765.0,210.0,9825.0
1765.0,211.0,9837.0
1766.0,204.0,9266.0
1766.0,205.0,9683.5
1767.0,204.0,9266.0
1767.0,205.0,9683.5
1767.0,206.0,9696.5
1768.0,204.0,9266.0
1769.0,204.0,9266.0
1769.0,205.0,9683.5
1770.0,204.0,9266.0
1770.0,205.0,9683.5
1771.0,204.0,9266.0
1772.0,204.0,9266.0
1773.0,204.0,9266.0
